id,Age
115766,8.46
115767,13.08
115768,10.53
115769,10.52
115770,14.05
115771,11.15
115772,12.31
115773,11.97
115774,12.3
115775,10.99
115776,9.84
115777,9.89
115778,10.79
115779,11.72
115780,11.06
115781,7.74
115782,10.84
115783,10.83
115784,11.03
115785,11.73
115786,8.94
115787,11.53
115788,6.68
115789,10.04
115790,11.9
115791,10.22
115792,10.84
115793,6.33
115794,4.38
115795,7.25
115796,7.35
115797,8.93
115798,7.92
115799,11.03
115800,9.1
115801,11.82
115802,12.6
115803,9.82
115804,10.7
115805,6.85
115806,8.0
115807,10.49
115808,11.85
115809,7.49
115810,6.5
115811,9.28
115812,9.12
115813,9.07
115814,6.75
115815,10.05
115816,9.19
115817,8.57
115818,9.89
115819,13.09
115820,6.58
115821,9.89
115822,10.82
115823,10.86
115824,4.16
115825,10.35
115826,10.0
115827,9.12
115828,11.44
115829,9.56
115830,7.26
115831,11.69
115832,10.63
115833,11.62
115834,11.39
115835,9.0
115836,10.73
115837,6.28
115838,8.0
115839,9.63
115840,4.75
115841,9.27
115842,10.31
115843,12.6
115844,9.46
115845,10.89
115846,9.86
115847,13.23
115848,6.9
115849,8.52
115850,6.53
115851,10.45
115852,10.97
115853,14.04
115854,11.44
115855,10.21
115856,9.45
115857,8.4
115858,8.82
115859,7.6
115860,7.94
115861,11.22
115862,14.39
115863,6.07
115864,8.86
115865,11.77
115866,9.93
115867,8.97
115868,9.96
115869,10.32
115870,6.89
115871,10.45
115872,13.42
115873,10.68
115874,4.82
115875,8.16
115876,4.27
115877,8.0
115878,11.04
115879,7.12
115880,16.4
115881,14.52
115882,8.56
115883,9.31
115884,9.48
115885,11.59
115886,6.04
115887,13.01
115888,10.14
115889,10.06
115890,11.0
115891,10.79
115892,13.2
115893,11.0
115894,7.51
115895,14.58
115896,6.85
115897,9.85
115898,10.96
115899,11.88
115900,11.59
115901,9.7
115902,13.38
115903,11.87
115904,5.45
115905,7.33
115906,8.87
115907,9.69
115908,10.52
115909,10.33
115910,13.41
115911,11.45
115912,14.71
115913,10.64
115914,11.02
115915,12.92
115916,9.83
115917,6.45
115918,8.25
115919,10.99
115920,11.33
115921,10.64
115922,12.83
115923,13.09
115924,9.8
115925,8.03
115926,8.61
115927,12.0
115928,8.05
115929,10.08
115930,7.48
115931,6.64
115932,10.24
115933,9.29
115934,7.32
115935,10.0
115936,9.73
115937,7.97
115938,11.04
115939,10.62
115940,8.17
115941,8.82
115942,10.24
115943,10.94
115944,6.42
115945,11.37
115946,8.9
115947,10.23
115948,13.43
115949,11.6
115950,9.85
115951,11.98
115952,12.88
115953,12.01
115954,8.73
115955,9.51
115956,10.62
115957,7.3
115958,12.03
115959,7.4
115960,10.36
115961,10.4
115962,8.9
115963,11.19
115964,10.79
115965,11.02
115966,10.8
115967,6.67
115968,9.7
115969,15.09
115970,10.85
115971,6.68
115972,7.99
115973,11.63
115974,11.62
115975,9.65
115976,11.64
115977,10.11
115978,9.5
115979,9.88
115980,9.83
115981,9.74
115982,9.0
115983,13.58
115984,10.67
115985,10.82
115986,13.23
115987,7.35
115988,12.02
115989,7.93
115990,10.57
115991,13.29
115992,10.49
115993,10.71
115994,9.45
115995,10.89
115996,9.67
115997,9.92
115998,4.55
115999,4.53
116000,10.54
116001,10.25
116002,9.06
116003,10.03
116004,11.4
116005,8.24
116006,9.67
116007,11.22
116008,6.21
116009,5.75
116010,9.96
116011,9.89
116012,13.67
116013,7.58
116014,7.01
116015,9.01
116016,8.23
116017,11.51
116018,11.43
116019,6.87
116020,10.85
116021,7.0
116022,6.41
116023,4.48
116024,12.89
116025,5.42
116026,10.36
116027,8.25
116028,13.11
116029,6.32
116030,8.97
116031,12.26
116032,4.52
116033,13.57
116034,10.98
116035,9.26
116036,9.66
116037,6.6
116038,7.87
116039,13.77
116040,11.12
116041,10.5
116042,11.08
116043,6.47
116044,5.46
116045,11.07
116046,6.88
116047,7.46
116048,10.5
116049,6.55
116050,5.45
116051,7.87
116052,11.24
116053,12.24
116054,10.81
116055,9.2
116056,12.11
116057,12.38
116058,8.39
116059,8.64
116060,11.08
116061,11.75
116062,11.96
116063,8.44
116064,12.35
116065,7.65
116066,11.9
116067,12.08
116068,4.24
116069,7.71
116070,5.95
116071,9.72
116072,9.03
116073,8.79
116074,9.97
116075,12.14
116076,8.18
116077,11.89
116078,10.9
116079,12.03
116080,7.92
116081,6.44
116082,11.77
116083,10.35
116084,7.48
116085,9.85
116086,11.01
116087,10.54
116088,10.89
116089,11.55
116090,9.11
116091,12.01
116092,11.08
116093,11.04
116094,11.65
116095,10.79
116096,10.93
116097,11.27
116098,13.77
116099,9.35
116100,10.76
116101,9.44
116102,6.47
116103,10.16
116104,10.53
116105,11.08
116106,9.85
116107,11.58
116108,11.19
116109,10.42
116110,8.07
116111,10.07
116112,9.21
116113,9.3
116114,5.13
116115,7.06
116116,10.11
116117,11.97
116118,10.66
116119,9.24
116120,7.55
116121,11.55
116122,8.65
116123,10.18
116124,11.61
116125,9.85
116126,9.46
116127,4.27
116128,12.11
116129,11.47
116130,6.53
116131,11.36
116132,12.02
116133,9.09
116134,7.01
116135,5.11
116136,6.86
116137,12.42
116138,11.6
116139,9.91
116140,10.28
116141,12.43
116142,11.4
116143,11.18
116144,4.77
116145,14.33
116146,4.95
116147,7.45
116148,7.5
116149,8.3
116150,7.9
116151,6.46
116152,10.67
116153,10.87
116154,11.63
116155,11.55
116156,8.79
116157,11.29
116158,6.61
116159,6.94
116160,12.26
116161,12.25
116162,10.88
116163,10.37
116164,8.41
116165,7.44
116166,10.44
116167,11.75
116168,8.38
116169,10.36
116170,11.03
116171,5.55
116172,9.12
116173,11.76
116174,9.21
116175,9.65
116176,8.06
116177,11.73
116178,12.88
116179,6.07
116180,11.78
116181,9.17
116182,10.94
116183,11.19
116184,8.39
116185,4.21
116186,7.25
116187,9.87
116188,9.13
116189,6.53
116190,11.62
116191,12.04
116192,5.54
116193,7.86
116194,10.27
116195,8.89
116196,12.68
116197,8.12
116198,5.65
116199,9.65
116200,10.27
116201,10.82
116202,8.67
116203,10.22
116204,11.85
116205,9.55
116206,7.27
116207,13.56
116208,8.23
116209,10.99
116210,10.54
116211,9.52
116212,9.55
116213,10.93
116214,6.42
116215,9.84
116216,8.61
116217,10.43
116218,11.23
116219,7.07
116220,12.27
116221,7.86
116222,10.5
116223,11.21
116224,12.16
116225,8.19
116226,9.91
116227,13.33
116228,6.61
116229,9.38
116230,10.36
116231,13.34
116232,6.52
116233,11.13
116234,11.92
116235,9.17
116236,9.27
116237,7.44
116238,11.87
116239,8.91
116240,7.82
116241,9.42
116242,9.52
116243,11.48
116244,10.36
116245,10.67
116246,9.84
116247,4.66
116248,9.83
116249,11.02
116250,6.55
116251,12.61
116252,12.88
116253,11.68
116254,11.65
116255,11.09
116256,6.39
116257,6.62
116258,7.33
116259,11.27
116260,7.28
116261,6.62
116262,12.52
116263,6.18
116264,6.53
116265,9.05
116266,10.38
116267,12.11
116268,13.55
116269,10.4
116270,14.5
116271,11.63
116272,5.43
116273,9.6
116274,10.93
116275,5.43
116276,8.39
116277,11.15
116278,9.6
116279,12.49
116280,9.06
116281,10.24
116282,10.47
116283,10.06
116284,6.51
116285,4.25
116286,11.15
116287,10.53
116288,10.49
116289,4.47
116290,8.36
116291,11.04
116292,12.02
116293,5.22
116294,11.37
116295,11.86
116296,12.34
116297,11.15
116298,10.63
116299,11.8
116300,5.85
116301,10.48
116302,10.84
116303,5.74
116304,11.87
116305,6.89
116306,9.31
116307,5.3
116308,10.19
116309,4.72
116310,9.52
116311,11.09
116312,10.84
116313,11.62
116314,11.56
116315,11.55
116316,10.74
116317,8.77
116318,11.03
116319,9.9
116320,10.4
116321,6.5
116322,10.11
116323,11.94
116324,13.1
116325,9.11
116326,10.43
116327,8.58
116328,10.64
116329,9.47
116330,10.28
116331,10.57
116332,12.12
116333,9.89
116334,6.45
116335,6.42
116336,8.01
116337,8.77
116338,8.63
116339,13.28
116340,9.91
116341,14.52
116342,11.24
116343,10.64
116344,12.89
116345,8.2
116346,11.89
116347,7.77
116348,7.65
116349,4.52
116350,4.5
116351,10.56
116352,6.48
116353,7.28
116354,9.27
116355,12.12
116356,9.45
116357,5.6
116358,7.13
116359,9.8
116360,7.77
116361,11.04
116362,4.92
116363,11.82
116364,7.05
116365,10.95
116366,12.27
116367,7.31
116368,10.23
116369,9.13
116370,10.19
116371,11.7
116372,11.61
116373,9.26
116374,10.55
116375,13.88
116376,5.1
116377,10.31
116378,10.45
116379,6.86
116380,6.07
116381,12.48
116382,8.6
116383,8.67
116384,10.58
116385,11.56
116386,7.63
116387,12.97
116388,8.38
116389,11.04
116390,13.35
116391,10.5
116392,7.8
116393,10.67
116394,11.99
116395,10.42
116396,6.49
116397,8.13
116398,10.2
116399,9.92
116400,8.97
116401,11.33
116402,6.86
116403,9.45
116404,5.27
116405,9.99
116406,8.55
116407,8.4
116408,9.99
116409,7.43
116410,7.46
116411,10.65
116412,11.74
116413,6.85
116414,12.78
116415,13.48
116416,9.43
116417,10.09
116418,10.61
116419,9.46
116420,9.63
116421,9.62
116422,10.91
116423,10.81
116424,16.29
116425,11.95
116426,9.14
116427,9.41
116428,13.37
116429,5.71
116430,10.2
116431,10.21
116432,9.78
116433,5.75
116434,13.63
116435,8.58
116436,8.97
116437,10.78
116438,9.36
116439,9.42
116440,6.39
116441,8.1
116442,11.56
116443,11.2
116444,7.57
116445,8.2
116446,11.15
116447,11.25
116448,11.03
116449,7.83
116450,12.17
116451,6.38
116452,8.26
116453,10.48
116454,9.44
116455,10.48
116456,10.78
116457,11.76
116458,13.71
116459,12.89
116460,4.54
116461,6.96
116462,8.45
116463,8.03
116464,9.02
116465,9.56
116466,9.79
116467,10.96
116468,10.27
116469,7.48
116470,10.24
116471,6.8
116472,9.99
116473,9.87
116474,12.13
116475,9.47
116476,9.75
116477,7.98
116478,6.87
116479,10.24
116480,11.85
116481,10.78
116482,9.71
116483,12.14
116484,9.41
116485,10.78
116486,9.54
116487,11.37
116488,14.42
116489,9.57
116490,11.23
116491,8.56
116492,10.82
116493,9.69
116494,10.64
116495,10.4
116496,11.91
116497,11.4
116498,12.03
116499,11.03
116500,10.28
116501,8.16
116502,8.97
116503,11.66
116504,11.79
116505,6.89
116506,10.15
116507,6.54
116508,10.15
116509,9.68
116510,10.41
116511,10.31
116512,6.24
116513,8.76
116514,12.98
116515,9.46
116516,10.28
116517,9.61
116518,10.41
116519,9.96
116520,13.73
116521,9.98
116522,9.56
116523,8.93
116524,6.75
116525,8.86
116526,11.91
116527,8.91
116528,10.13
116529,9.36
116530,11.08
116531,10.28
116532,9.09
116533,10.23
116534,11.05
116535,12.04
116536,10.36
116537,14.8
116538,12.6
116539,10.44
116540,9.92
116541,9.25
116542,10.65
116543,9.95
116544,10.2
116545,10.31
116546,6.48
116547,9.84
116548,6.61
116549,11.26
116550,5.57
116551,11.1
116552,10.81
116553,9.99
116554,11.66
116555,11.78
116556,11.06
116557,11.64
116558,9.84
116559,9.68
116560,8.87
116561,4.99
116562,5.34
116563,9.35
116564,8.73
116565,13.65
116566,7.89
116567,8.57
116568,9.14
116569,11.69
116570,9.19
116571,12.14
116572,11.78
116573,10.18
116574,10.68
116575,11.66
116576,7.74
116577,10.36
116578,13.78
116579,8.58
116580,10.02
116581,10.4
116582,11.52
116583,10.19
116584,6.92
116585,11.24
116586,10.72
116587,11.17
116588,11.84
116589,5.44
116590,13.56
116591,11.78
116592,10.61
116593,9.27
116594,9.49
116595,6.53
116596,11.64
116597,9.96
116598,9.41
116599,10.47
116600,10.43
116601,11.06
116602,9.45
116603,10.01
116604,11.77
116605,13.35
116606,10.42
116607,6.63
116608,9.46
116609,15.46
116610,9.76
116611,10.72
116612,12.18
116613,9.27
116614,14.84
116615,10.41
116616,9.74
116617,8.04
116618,7.36
116619,10.6
116620,8.67
116621,9.6
116622,8.11
116623,9.94
116624,9.71
116625,11.85
116626,10.16
116627,8.18
116628,6.14
116629,11.87
116630,6.08
116631,10.87
116632,11.6
116633,9.16
116634,7.39
116635,11.94
116636,11.36
116637,11.34
116638,7.2
116639,10.76
116640,7.11
116641,6.62
116642,7.84
116643,6.98
116644,7.97
116645,12.88
116646,10.81
116647,11.63
116648,8.28
116649,7.64
116650,11.2
116651,9.6
116652,12.19
116653,8.97
116654,6.86
116655,7.48
116656,9.32
116657,9.9
116658,7.53
116659,12.02
116660,10.83
116661,9.17
116662,10.9
116663,9.85
116664,11.12
116665,15.26
116666,12.55
116667,5.66
116668,9.81
116669,12.2
116670,6.87
116671,10.34
116672,12.72
116673,9.06
116674,5.44
116675,10.81
116676,10.54
116677,12.37
116678,10.25
116679,8.32
116680,7.49
116681,14.15
116682,8.05
116683,12.29
116684,9.58
116685,11.44
116686,13.9
116687,9.05
116688,10.17
116689,10.66
116690,8.56
116691,6.43
116692,6.61
116693,12.88
116694,10.72
116695,9.08
116696,9.27
116697,10.74
116698,10.87
116699,7.32
116700,10.41
116701,9.19
116702,11.0
116703,7.9
116704,5.15
116705,10.23
116706,11.81
116707,8.38
116708,5.58
116709,11.94
116710,10.03
116711,9.76
116712,11.24
116713,10.54
116714,9.91
116715,10.74
116716,11.68
116717,6.11
116718,7.94
116719,9.06
116720,10.69
116721,4.21
116722,5.43
116723,15.01
116724,10.78
116725,9.39
116726,9.25
116727,7.33
116728,6.61
116729,10.53
116730,4.6
116731,8.67
116732,8.36
116733,7.44
116734,5.31
116735,8.08
116736,5.51
116737,4.56
116738,8.08
116739,9.06
116740,8.54
116741,11.81
116742,8.68
116743,8.37
116744,7.9
116745,8.69
116746,10.15
116747,9.65
116748,9.69
116749,11.11
116750,9.83
116751,9.93
116752,12.1
116753,14.38
116754,11.93
116755,4.06
116756,7.88
116757,11.89
116758,6.31
116759,7.62
116760,9.87
116761,7.36
116762,10.2
116763,8.38
116764,10.13
116765,14.56
116766,10.07
116767,10.29
116768,9.33
116769,13.21
116770,10.83
116771,12.88
116772,10.17
116773,9.38
116774,9.99
116775,6.54
116776,9.33
116777,10.34
116778,15.64
116779,10.14
116780,10.21
116781,9.3
116782,10.4
116783,5.42
116784,10.54
116785,10.5
116786,11.64
116787,7.87
116788,7.62
116789,9.79
116790,8.97
116791,11.68
116792,4.99
116793,9.58
116794,10.07
116795,9.91
116796,8.52
116797,7.8
116798,9.33
116799,7.26
116800,9.91
116801,8.53
116802,11.68
116803,7.89
116804,10.34
116805,10.27
116806,14.92
116807,11.79
116808,13.03
116809,7.23
116810,9.43
116811,9.67
116812,9.94
116813,10.16
116814,11.58
116815,10.31
116816,8.12
116817,10.73
116818,7.79
116819,10.95
116820,10.76
116821,10.91
116822,10.51
116823,11.19
116824,11.8
116825,10.59
116826,8.97
116827,10.02
116828,10.49
116829,11.7
116830,8.55
116831,11.18
116832,5.84
116833,9.15
116834,9.11
116835,9.97
116836,12.17
116837,7.4
116838,9.78
116839,9.39
116840,6.39
116841,12.07
116842,14.15
116843,5.2
116844,5.11
116845,10.23
116846,7.06
116847,10.09
116848,10.0
116849,7.02
116850,7.67
116851,9.83
116852,9.61
116853,9.64
116854,12.13
116855,10.74
116856,11.82
116857,11.92
116858,10.82
116859,10.44
116860,6.15
116861,13.96
116862,9.6
116863,9.51
116864,7.79
116865,6.93
116866,10.57
116867,7.57
116868,9.56
116869,11.2
116870,8.65
116871,11.54
116872,7.99
116873,10.76
116874,9.49
116875,12.22
116876,12.69
116877,11.06
116878,11.67
116879,10.07
116880,10.0
116881,11.88
116882,8.69
116883,8.63
116884,12.31
116885,9.56
116886,9.43
116887,12.03
116888,9.42
116889,7.76
116890,9.34
116891,11.54
116892,11.24
116893,5.45
116894,10.82
116895,6.61
116896,13.16
116897,7.3
116898,13.27
116899,11.03
116900,9.03
116901,10.85
116902,11.36
116903,6.65
116904,11.52
116905,8.01
116906,8.14
116907,12.36
116908,5.51
116909,10.73
116910,5.93
116911,11.86
116912,9.47
116913,12.29
116914,11.49
116915,11.2
116916,7.08
116917,11.08
116918,8.73
116919,5.62
116920,10.75
116921,11.33
116922,8.86
116923,10.44
116924,10.97
116925,10.47
116926,9.08
116927,7.85
116928,10.44
116929,5.94
116930,7.06
116931,4.22
116932,14.92
116933,13.76
116934,11.83
116935,11.04
116936,10.55
116937,10.78
116938,10.08
116939,13.9
116940,8.57
116941,13.34
116942,12.56
116943,9.58
116944,4.27
116945,7.07
116946,12.34
116947,11.91
116948,11.53
116949,11.77
116950,4.68
116951,8.07
116952,5.6
116953,9.64
116954,16.16
116955,10.34
116956,10.33
116957,7.63
116958,7.35
116959,9.51
116960,13.11
116961,11.71
116962,9.15
116963,8.79
116964,10.96
116965,10.64
116966,4.57
116967,11.87
116968,6.09
116969,8.0
116970,10.41
116971,11.96
116972,6.65
116973,10.78
116974,10.75
116975,11.36
116976,11.3
116977,9.29
116978,13.28
116979,12.27
116980,7.49
116981,10.69
116982,9.68
116983,9.09
116984,10.11
116985,10.47
116986,8.48
116987,9.87
116988,9.16
116989,6.65
116990,7.54
116991,10.67
116992,10.27
116993,8.64
116994,8.66
116995,11.54
116996,6.68
116997,10.57
116998,10.19
116999,4.65
117000,7.22
117001,7.23
117002,7.47
117003,8.41
117004,6.0
117005,7.35
117006,12.04
117007,8.43
117008,15.39
117009,11.6
117010,10.11
117011,11.84
117012,11.15
117013,10.07
117014,4.43
117015,12.14
117016,4.23
117017,10.26
117018,8.38
117019,10.69
117020,9.93
117021,14.39
117022,10.98
117023,10.77
117024,9.19
117025,9.48
117026,6.43
117027,11.93
117028,10.09
117029,12.44
117030,11.61
117031,6.89
117032,13.84
117033,13.27
117034,10.22
117035,7.53
117036,10.97
117037,11.8
117038,10.88
117039,10.39
117040,10.79
117041,6.91
117042,11.52
117043,9.44
117044,11.28
117045,11.18
117046,10.56
117047,9.1
117048,9.72
117049,7.75
117050,9.32
117051,6.63
117052,10.16
117053,9.12
117054,9.43
117055,11.88
117056,9.17
117057,12.07
117058,12.3
117059,11.83
117060,9.52
117061,8.2
117062,11.91
117063,10.6
117064,11.39
117065,6.89
117066,7.08
117067,7.85
117068,10.71
117069,10.32
117070,12.54
117071,10.68
117072,10.62
117073,10.1
117074,11.68
117075,11.55
117076,9.03
117077,9.38
117078,6.39
117079,10.24
117080,7.11
117081,12.89
117082,9.6
117083,15.5
117084,9.77
117085,9.39
117086,11.63
117087,10.18
117088,14.43
117089,6.27
117090,10.67
117091,10.51
117092,8.9
117093,12.82
117094,7.83
117095,12.05
117096,9.47
117097,9.58
117098,6.93
117099,8.03
117100,7.49
117101,11.85
117102,10.84
117103,5.46
117104,9.38
117105,9.03
117106,11.15
117107,11.81
117108,13.99
117109,11.14
117110,15.83
117111,9.08
117112,11.98
117113,9.87
117114,6.33
117115,8.72
117116,11.07
117117,11.63
117118,5.7
117119,10.78
117120,10.74
117121,10.81
117122,10.03
117123,8.76
117124,8.39
117125,9.67
117126,12.1
117127,9.41
117128,10.49
117129,11.14
117130,9.98
117131,9.87
117132,12.28
117133,9.87
117134,11.09
117135,10.41
117136,4.91
117137,11.67
117138,12.31
117139,9.95
117140,10.54
117141,11.63
117142,5.92
117143,14.51
117144,9.33
117145,10.51
117146,6.6
117147,6.2
117148,12.16
117149,7.86
117150,10.51
117151,10.12
117152,8.41
117153,9.6
117154,10.87
117155,10.77
117156,6.89
117157,9.52
117158,10.3
117159,14.62
117160,7.24
117161,10.95
117162,6.21
117163,8.64
117164,10.78
117165,7.49
117166,9.48
117167,10.25
117168,12.64
117169,9.91
117170,6.19
117171,12.05
117172,14.96
117173,10.2
117174,10.8
117175,9.29
117176,13.89
117177,8.54
117178,10.28
117179,10.11
117180,10.28
117181,10.26
117182,11.62
117183,4.29
117184,5.25
117185,11.3
117186,10.67
117187,9.49
117188,8.16
117189,6.91
117190,10.68
117191,11.62
117192,10.33
117193,11.84
117194,9.64
117195,11.8
117196,11.05
117197,9.02
117198,10.23
117199,10.46
117200,13.64
117201,9.95
117202,10.84
117203,7.03
117204,11.32
117205,13.04
117206,5.11
117207,10.2
117208,9.43
117209,8.02
117210,9.92
117211,10.24
117212,6.28
117213,11.82
117214,7.41
117215,10.44
117216,11.75
117217,8.77
117218,15.78
117219,13.05
117220,7.91
117221,6.7
117222,9.91
117223,11.95
117224,5.9
117225,8.98
117226,6.35
117227,4.28
117228,9.27
117229,8.63
117230,10.25
117231,6.84
117232,11.65
117233,8.73
117234,11.99
117235,11.41
117236,13.66
117237,6.59
117238,12.19
117239,11.01
117240,9.71
117241,10.43
117242,7.05
117243,11.02
117244,11.85
117245,12.31
117246,10.25
117247,7.92
117248,10.12
117249,10.73
117250,4.85
117251,9.48
117252,11.36
117253,8.39
117254,6.97
117255,9.99
117256,4.25
117257,9.95
117258,11.48
117259,9.66
117260,11.8
117261,13.48
117262,6.08
117263,8.11
117264,8.65
117265,14.33
117266,8.84
117267,7.9
117268,11.42
117269,10.7
117270,10.8
117271,12.49
117272,7.59
117273,11.81
117274,9.45
117275,9.84
117276,9.12
117277,11.61
117278,10.71
117279,13.07
117280,12.65
117281,9.46
117282,9.37
117283,11.83
117284,8.66
117285,9.91
117286,9.6
117287,6.62
117288,9.11
117289,8.61
117290,11.35
117291,7.07
117292,11.58
117293,14.01
117294,11.31
117295,11.38
117296,11.83
117297,12.12
117298,8.08
117299,10.82
117300,6.91
117301,12.11
117302,9.9
117303,10.3
117304,10.32
117305,11.91
117306,11.93
117307,11.58
117308,12.52
117309,10.2
117310,11.55
117311,6.59
117312,12.11
117313,9.35
117314,8.63
117315,6.92
117316,10.18
117317,11.61
117318,13.69
117319,9.53
117320,12.56
117321,9.84
117322,7.7
117323,11.06
117324,7.98
117325,8.09
117326,7.89
117327,8.04
117328,8.26
117329,12.73
117330,11.51
117331,7.6
117332,10.78
117333,13.11
117334,10.46
117335,10.26
117336,11.95
117337,10.65
117338,10.27
117339,9.62
117340,13.95
117341,10.74
117342,8.92
117343,12.64
117344,11.3
117345,9.34
117346,6.56
117347,10.35
117348,10.2
117349,10.21
117350,9.88
117351,10.13
117352,9.84
117353,8.49
117354,10.96
117355,10.92
117356,10.1
117357,7.47
117358,12.03
117359,4.16
117360,9.41
117361,7.02
117362,5.92
117363,12.01
117364,10.54
117365,11.4
117366,12.01
117367,13.27
117368,12.01
117369,14.56
117370,11.59
117371,10.84
117372,12.01
117373,8.99
117374,12.59
117375,9.64
117376,14.21
117377,8.32
117378,11.83
117379,14.03
117380,8.97
117381,7.89
117382,11.63
117383,7.16
117384,10.89
117385,12.39
117386,9.04
117387,14.23
117388,9.95
117389,7.31
117390,11.64
117391,9.81
117392,5.46
117393,9.75
117394,9.74
117395,5.65
117396,8.63
117397,8.78
117398,12.08
117399,9.51
117400,7.99
117401,9.18
117402,7.67
117403,6.86
117404,7.08
117405,9.93
117406,9.77
117407,10.6
117408,7.37
117409,11.42
117410,6.96
117411,8.67
117412,5.09
117413,10.06
117414,12.34
117415,10.56
117416,5.07
117417,9.79
117418,13.59
117419,10.57
117420,6.9
117421,7.15
117422,9.01
117423,9.62
117424,15.67
117425,11.08
117426,8.19
117427,12.09
117428,5.34
117429,11.79
117430,6.87
117431,8.83
117432,6.38
117433,11.21
117434,13.63
117435,11.21
117436,5.46
117437,11.32
117438,9.55
117439,7.41
117440,9.52
117441,12.16
117442,11.71
117443,6.35
117444,6.84
117445,11.51
117446,13.39
117447,10.81
117448,13.9
117449,9.83
117450,9.96
117451,11.51
117452,14.03
117453,7.99
117454,10.44
117455,9.95
117456,11.61
117457,10.11
117458,10.19
117459,5.43
117460,9.13
117461,11.04
117462,12.4
117463,11.0
117464,14.02
117465,10.62
117466,11.34
117467,6.45
117468,11.85
117469,9.8
117470,13.57
117471,4.34
117472,11.65
117473,6.5
117474,13.26
117475,11.79
117476,10.02
117477,11.37
117478,11.04
117479,11.87
117480,10.27
117481,9.47
117482,6.93
117483,7.9
117484,4.45
117485,9.94
117486,11.53
117487,7.47
117488,8.11
117489,8.53
117490,9.55
117491,12.34
117492,7.46
117493,5.44
117494,8.28
117495,10.03
117496,6.78
117497,11.66
117498,10.54
117499,10.7
117500,14.15
117501,9.5
117502,7.06
117503,6.13
117504,9.42
117505,9.3
117506,10.85
117507,10.71
117508,11.76
117509,8.68
117510,10.36
117511,8.98
117512,12.11
117513,7.25
117514,8.54
117515,10.67
117516,6.43
117517,5.56
117518,5.22
117519,13.95
117520,9.89
117521,12.13
117522,10.87
117523,10.76
117524,10.93
117525,10.93
117526,7.91
117527,11.75
117528,12.34
117529,9.58
117530,11.98
117531,8.44
117532,8.02
117533,15.34
117534,8.8
117535,10.94
117536,8.92
117537,7.1
117538,9.58
117539,9.85
117540,11.92
117541,10.1
117542,11.83
117543,11.0
117544,12.68
117545,10.14
117546,11.49
117547,13.56
117548,9.86
117549,10.89
117550,6.59
117551,12.15
117552,11.27
117553,9.44
117554,4.97
117555,10.26
117556,6.11
117557,12.8
117558,9.35
117559,12.26
117560,11.36
117561,6.65
117562,8.6
117563,9.06
117564,10.62
117565,11.1
117566,9.12
117567,10.46
117568,9.16
117569,11.02
117570,6.94
117571,11.57
117572,12.53
117573,8.66
117574,8.02
117575,9.73
117576,9.42
117577,10.63
117578,13.67
117579,9.58
117580,10.56
117581,9.84
117582,10.13
117583,6.15
117584,9.23
117585,12.72
117586,10.55
117587,10.02
117588,9.87
117589,7.54
117590,8.3
117591,8.48
117592,9.37
117593,11.96
117594,6.65
117595,7.8
117596,11.03
117597,10.85
117598,7.45
117599,10.39
117600,10.53
117601,9.82
117602,9.65
117603,6.43
117604,11.03
117605,12.22
117606,10.63
117607,11.97
117608,11.53
117609,8.43
117610,14.52
117611,6.89
117612,10.29
117613,9.34
117614,6.2
117615,11.67
117616,7.35
117617,9.65
117618,13.9
117619,9.43
117620,11.47
117621,9.32
117622,10.32
117623,8.66
117624,9.99
117625,8.19
117626,8.95
117627,12.04
117628,4.67
117629,7.94
117630,6.83
117631,7.32
117632,11.83
117633,12.74
117634,5.43
117635,8.0
117636,9.3
117637,10.0
117638,8.85
117639,10.27
117640,10.55
117641,4.4
117642,11.42
117643,13.96
117644,10.45
117645,12.01
117646,10.52
117647,9.07
117648,10.67
117649,10.87
117650,9.83
117651,9.29
117652,8.52
117653,13.52
117654,11.24
117655,6.31
117656,10.15
117657,5.43
117658,9.49
117659,13.7
117660,10.95
117661,8.65
117662,13.35
117663,8.0
117664,7.77
117665,12.73
117666,9.55
117667,7.5
117668,8.59
117669,8.91
117670,10.25
117671,8.44
117672,12.34
117673,10.83
117674,11.17
117675,6.41
117676,10.07
117677,10.62
117678,9.47
117679,8.99
117680,9.51
117681,11.77
117682,10.5
117683,9.01
117684,9.85
117685,7.27
117686,10.49
117687,10.63
117688,10.41
117689,6.28
117690,10.58
117691,10.56
117692,12.69
117693,6.63
117694,10.81
117695,12.44
117696,8.3
117697,10.63
117698,5.37
117699,5.36
117700,9.48
117701,5.58
117702,12.03
117703,11.69
117704,11.71
117705,6.86
117706,11.15
117707,9.68
117708,10.93
117709,10.28
117710,6.36
117711,10.47
117712,7.75
117713,9.48
117714,9.43
117715,11.09
117716,10.42
117717,9.95
117718,9.13
117719,8.83
117720,11.32
117721,9.88
117722,11.91
117723,11.83
117724,11.88
117725,11.67
117726,14.53
117727,9.3
117728,5.19
117729,12.71
117730,15.06
117731,6.62
117732,10.91
117733,9.97
117734,7.39
117735,9.79
117736,7.5
117737,7.46
117738,10.05
117739,9.73
117740,5.48
117741,8.3
117742,12.92
117743,12.44
117744,13.33
117745,6.09
117746,9.12
117747,11.71
117748,11.57
117749,9.81
117750,10.88
117751,11.28
117752,5.54
117753,6.58
117754,8.44
117755,4.22
117756,12.82
117757,6.02
117758,10.53
117759,10.44
117760,13.57
117761,10.5
117762,10.47
117763,10.0
117764,8.76
